Vuosi	Paaluokka/Osasto	Luku	Momentti	Alkup.talousarvio	Lisätalousarvio	Voimassaoleva talousarvio	Käytettävissä	Nettokertymä ko.vuodelta	Nettokertymä	Jäljellä	
2018	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Liikuntatoimi	29.90.30. Avustus Liikkuva koulu -ohjelmaan	7000000	0	7000000	7000000	6689622	46	6689622	46	310377	54	
2018	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Liikuntatoimi	29.90.50. Rahapelitoiminnan voittovarat urheilun ja liikuntakasvatuksen edistämiseen	164939000	0	164939000	164939000	153415647	1	153415647	1	11523352	9	
2018	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Liikuntatoimi	29.90.52. Valtionosuus liikunnan koulutuskeskuksille ja rahoitus liikuntatieteellisten hankkeiden arviointikustannuksiin	1494000	0	1494000	1494000	1414000	1414000	80000	
2018	29. Opetus- ja kulttuuriministeriön hallinnonala	29.91. Nuorisotyö	29.91.50. Rahapelitoiminnan voittovarat nuorisotyön edistämiseen	54770000	0	54770000	54770000	50918868	04	50918868	04	3851131	96	
2018	29. Opetus- ja kulttuuriministeriön hallinnonala	29.91. Nuorisotyö	29.91.51. Nuorten työpajatoiminta ja etsivä nuorisotyö	19923000	0	19923000	19923000	19435627	19435627	487373	
2018	29. Opetus- ja kulttuuriministeriön hallinnonala	29.91. Nuorisotyö	29.91.52. Eräät avustukset	1800000	0	1800000	1800000	1800000	1800000	0	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.01. Hallinto ja tutkimus	30.01.01. Maa- ja metsätalousministeriön toimintamenot	24010000	208000	24218000	24218000	11854897	18	11854897	18	12363102	82	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.01. Hallinto ja tutkimus	30.01.05. Luonnonvarakeskuksen toimintamenot	70004000	566000	70570000	70570000	69304892	49	69304892	49	1265107	51	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.01. Hallinto ja tutkimus	30.01.22. Tutkimus ja kehittäminen	1343000	0	1343000	1343000	322350	08	322350	08	1020649	92	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.01. Hallinto ja tutkimus	30.01.23. Hallinnolliset järjestelyt	5120000	0	5120000	5120000	2176204	56	2176204	56	2943795	44	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.01. Hallinto ja tutkimus	30.01.29. Maa- ja metsätalousministeriön hallinnonalan arvonlisäveromenot	27532000	0	27532000	27532000	23728011	49	23728011	49	3803988	51	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.01. Hallinto ja tutkimus	30.01.66. Eräät jäsenmaksut ja rahoitusosuudet	4353000	0	4353000	4353000	4129332	48	4129332	48	223667	52	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.10. Maaseudun kehittäminen	30.10.40. Maatalouden aloittamis- ja investointiavustukset	75276000	0	75276000	75276000	36652105	67	36652105	67	38623894	33	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.10. Maaseudun kehittäminen	30.10.41. Maaseutuelinkeinotoiminnan korkotuki	25000000	0	25000000	25000000	11031071	52	11031071	52	13968928	48	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.10. Maaseudun kehittäminen	30.10.42. Luopumistuet ja -eläkkeet	58330000	0	58330000	58330000	43030604	43030604	15299396	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.10. Maaseudun kehittäminen	30.10.43. Eläinten hyvinvointikorvaukset	67767000	0	67767000	67767000	6641	14	6641	14	67760358	86	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.10. Maaseudun kehittäminen	30.10.50. Valtionapu maaseudun elinkeinojen kehittämiseen	5266000	0	5266000	5266000	4885126	76	4885126	76	380873	24	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.10. Maaseudun kehittäminen	30.10.51. Porotalouden edistäminen	1843000	0	1843000	1843000	1843000	1843000	0	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.10. Maaseudun kehittäminen	30.10.54. Hevostalouden edistäminen hevoskasvatuksen ja  hevosurheilun edistämiseen tarkoitetulla rahapelitoiminnan tuotolla	40092000	0	40092000	40092000	32131975	32131975	7960025	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.10. Maaseudun kehittäminen	30.10.55. Valtionapu 4H-toimintaan	3905000	0	3905000	3905000	3905000	3905000	0	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.10. Maaseudun kehittäminen	30.10.63. Maaseudun kehittäminen	2000000	0	2000000	2000000	1144133	59	1144133	59	855866	41	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.10. Maaseudun kehittäminen	30.10.64. EU:n ja valtion rahoitusosuus alueelliseen ja paikalliseen maaseudun kehittämiseen	136800000	0	136800000	136800000	141000106	2	141000106	2	-4200106	2	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.20. Maa- ja elintarviketalous	30.20.02. Elintarviketurvallisuusviraston toimintamenot	38125000	1474000	39599000	39599000	31016519	16	31016519	16	8582480	84	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.20. Maa- ja elintarviketalous	30.20.03. Maaseutuviraston toimintamenot	22178000	1943000	24121000	24121000	19464718	32	19464718	32	4656281	68	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.20. Maa- ja elintarviketalous	30.20.20. Eläinlääkintähuolto ja kasvintuhoojien torjunta	5948000	0	5948000	5948000	4637600	75	4637600	75	1310399	25	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.20. Maa- ja elintarviketalous	30.20.40. Maa- ja puutarhatalouden kansallinen tuki	325400000	-2060000	323340000	323340000	247696277	19	247696277	19	75643722	81	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.20. Maa- ja elintarviketalous	30.20.41. EU-tulotuki ja EU-markkinatuki	531130000	0	531130000	531130000	60731350	95	60731350	95	470398649	5	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.20. Maa- ja elintarviketalous	30.20.43. Ympäristökorvaukset luonnonmukainen tuotanto neuvonta ja ei-tuotannolliset investoinnit	290710000	0	290710000	290710000	256783353	58	256783353	58	33926646	42
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.20. Maa- ja elintarviketalous	30.20.44. Luonnonhaittakorvaukset	518738000	0	518738000	518738000	451998004	78	451998004	78	66739995	22	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.20. Maa- ja elintarviketalous	30.20.46. EU:n osarahoittama ruokaketjun kehittäminen	5705000	0	5705000	5705000	513814	86	513814	86	5191185	14	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.20. Maa- ja elintarviketalous	30.20.47. Kansallinen ruokaketjun kehittäminen	3119000	3500000	6619000	6619000	158127	91	158127	91	6460872	9	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.20. Maa- ja elintarviketalous	30.20.60. Siirto interventiorahastoon	200000	0	200000	200000	200000	200000	0	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.20. Maa- ja elintarviketalous	30.20.61. Siirto Maatilatalouden kehittämisrahastoon	49000000	0	49000000	49000000	49000000	49000000	0	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.20. Maa- ja elintarviketalous	30.20.62. Eräät valtionavut	5717000	0	5717000	5717000	4707297	92	4707297	92	1009702	8	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.20. Kalakannan hoitovelvoitteet	3000000	0	3000000	3000000	548122	4	548122	4	2451877	6	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.21. Vesivarojen käytön ja hoidon menot	13520000	45000	13565000	13565000	3893245	83	3893245	83	9671754	17	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.22. Luonnonvara- ja biotalouden edistäminen	14880000	0	14880000	14880000	3251094	2	3251094	2	11628905	8	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.31. Vesi- ja kalataloushankkeiden tukeminen	8486000	0	8486000	8486000	358380	54	358380	54	8127619	46	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.40. Eräät luonnonvaratalouden korvaukset	1745000	0	1745000	1745000	444081	95	444081	95	1300918	5	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.41. Hirvieläinten aiheuttamien vahinkojen korvaaminen	4575000	0	4575000	4575000	1237701	52	1237701	52	3337298	48	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.42. Petoeläinten aiheuttamien vahinkojen korvaaminen	8450000	0	8450000	8450000	8164935	89	8164935	89	285064	11	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.44. Tuki puuntuotannon kestävyyden turvaamiseen	56230000	0	56230000	56230000	33533068	99	33533068	99	22696931	1	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.45. Metsäluonnon hoidon edistäminen	5027000	0	5027000	5027000	2084651	97	2084651	97	2942348	3	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.46. Valtionapu Suomen metsäkeskukselle	39900000	283000	40183000	40183000	40183000	40183000	0	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.50. Riistatalouden edistäminen	11920000	0	11920000	11920000	11123914	7	11123914	7	796085	3	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.51. Kalatalouden edistäminen	10250000	0	10250000	10250000	7337541	37	7337541	37	2912458	63	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.53. Eräät luonnonvaratalouden valtionavut	1432000	0	1432000	1432000	528689	99	528689	99	903310	1	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.62. Elinkeinokalatalouden edistäminen	20362000	6414000	26776000	26776000	79344	22	79344	22	26696655	78	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.40. Luonnonvaratalous	30.40.83. Lainat puuntuotannon kestävyyden turvaamiseen	50000	0	50000	50000	0	0	50000	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.64. Metsähallitus	30.64.50. Metsähallituksen eräät julkiset hallintotehtävät	7554000	40000	7594000	7594000	6494000	6494000	1100000	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.70. Maanmittaus ja tietovarannot	30.70.01. Maanmittauslaitoksen toimintamenot	50237000	1147000	51384000	51384000	11295513	35	11295513	35	40088486	65	
2018	30. Maa- ja metsätalousministeriön hallinnonala	30.70. Maanmittaus ja tietovarannot	30.70.40. Kiinteistötoimitusten tukemisesta aiheutuvat menot	4200000	0	4200000	4200000	3350488	57	3350488	57	849511	43	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.01. Hallinto ja toimialan yhteiset menot	31.01.01. Liikenne- ja viestintäministeriön toimintamenot	14281000	80000	14361000	14361000	1658291	11	1658291	11	12702708	89	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.01. Hallinto ja toimialan yhteiset menot	31.01.21. Liikenne- ja viestintäministeriön hallinnonalan tuottavuusmääräraha	1660000	0	1660000	1660000	175	19	175	19	1659824	81	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.01. Hallinto ja toimialan yhteiset menot	31.01.29. Liikenne- ja viestintäministeriön hallinnonalan arvonlisäveromenot	479280000	0	479280000	479280000	371469615	53	371469615	53	107810384	47	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.01. Hallinto ja toimialan yhteiset menot	31.01.88. Osakehankinnat	2000000	0	2000000	2000000	765869	9	765869	9	1234130	1	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.10. Liikenneverkko	31.10.01. Liikenneviraston toimintamenot	73014000	535000	73549000	73549000	50069980	09	50069980	09	23479019	91	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.10. Liikenneverkko	31.10.20. Perusväylänpito	1406800000	15540000	1422340000	1422340000	964310858	17	964310858	17	458029141	83	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.10. Liikenneverkko	31.10.35. Valtionavustus länsimetron rakentamiseen	31500000	0	31500000	31500000	0	0	31500000	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.10. Liikenneverkko	31.10.36. Valtionavustus raideliikennehankkeiden rakentamiseen	16100000	0	16100000	16100000	15025434	06	15025434	06	1074565	94	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.10. Liikenneverkko	31.10.41. Valtionavustus eräiden lentopaikkojen rakentamiseen ja ylläpitoon	2490000	2000000	4490000	4490000	4490000	4490000	0	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.10. Liikenneverkko	31.10.50. Valtionavustus yksityisten teiden kunnossapitoon ja parantamiseen	13000000	0	13000000	13000000	3182334	43	3182334	43	9817665	57	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.10. Liikenneverkko	31.10.76. Maa- ja vesialueiden hankinnat ja korvaukset	34997000	0	34997000	34997000	12935104	91	12935104	91	22061895	9	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.10. Liikenneverkko	31.10.77. Väyläverkon kehittäminen	334950000	24500000	359450000	359450000	122871206	17	122871206	17	236578793	83	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.10. Liikenneverkko	31.10.79. Elinkaarirahoitushankkeet	125000000	0	125000000	125000000	72683235	18	72683235	18	52316764	82	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.20. Liikenteen viranomaispalvelut	31.20.01. Liikenteen turvallisuusviraston toimintamenot	46953000	160000	47113000	47113000	16699767	26	16699767	26	30413232	74	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.20. Liikenteen viranomaispalvelut	31.20.40. Ajoneuvojen romutuspalkkio	8000000	0	8000000	8000000	6717225	8	6717225	8	1282774	2	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.20. Liikenteen viranomaispalvelut	31.20.41. Tieliikenteen turvallisuustoiminnan edistäminen	9100000	0	9100000	9100000	8800559	73	8800559	73	299440	27	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.20. Liikenteen viranomaispalvelut	31.20.42. Sähkökäyttöisten henkilöautojen sekä henkilöautojen kaasu- ja etanolikonversioiden hankinta- ja konversiotuki	6000000	0	6000000	6000000	465200	465200	5534800	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.30. Liikenteen tukeminen ja ostopalvelut	31.30.42. Valtionavustus koulutuksesta	841000	0	841000	841000	0	0	841000	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.30. Liikenteen tukeminen ja ostopalvelut	31.30.43. Meriliikenteessä käytettävien alusten kilpailukyvyn parantaminen	101420000	0	101420000	101420000	75134106	51	75134106	51	26285893	49	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.30. Liikenteen tukeminen ja ostopalvelut	31.30.51. Luotsauksen hintatuki	4200000	0	4200000	4200000	0	0	4200000	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.30. Liikenteen tukeminen ja ostopalvelut	31.30.63. Joukkoliikenteen palvelujen osto ja kehittäminen	89974000	0	89974000	89974000	44466122	47	44466122	47	45507877	53	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.30. Liikenteen tukeminen ja ostopalvelut	31.30.64. Saariston yhteysalusliikennepalvelujen ostot ja kehittäminen	12683000	2000000	14683000	14683000	10966475	85	10966475	85	3716524	15	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.30. Liikenteen tukeminen ja ostopalvelut	31.30.66. Yhteysalusliikennepalvelujen ostosopimukset	5303000	-2000000	3303000	3303000	0	0	3303000	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.40. Viestintäpalvelut ja -verkot sekä viestinnän tukeminen	31.40.01. Viestintäviraston toimintamenot	13156000	66000	13222000	13222000	10471474	32	10471474	32	2750525	68	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.40. Viestintäpalvelut ja -verkot sekä viestinnän tukeminen	31.40.45. Yleisen edun kanavien uutis- ja ajankohtaistoiminnan tuki	2000000	1500000	3500000	3500000	0	0	3500000	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.40. Viestintäpalvelut ja -verkot sekä viestinnän tukeminen	31.40.50. Valtionavustus valtakunnallisen laajakaistahankkeen toteuttamiseen	0	13142000	13142000	13142000	0	0	13142000	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.40. Viestintäpalvelut ja -verkot sekä viestinnän tukeminen	31.40.60. Siirto valtion televisio- ja radiorahastoon	507948000	0	507948000	507948000	489300000	489300000	18648000	
2018	31. Liikenne- ja viestintäministeriön hallinnonala	31.50. Sää- meri- ja ilmastopalvelut	31.50.01. Ilmatieteen laitoksen toimintamenot	45545000	264000	45809000	45809000	44954610	12	44954610	12	854389	88	
2018	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.01. Työ- ja elinkeinoministeriön toimintamenot	32685000	189000	32874000	32874000	23166928	15	23166928	15	9707071	85	
2018	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.02. Elinkeino- liikenne- ja ympäristökeskusten toimintamenot	169255000	1172000	170427000	170427000	145645708	42	145645708	42	24781291	58	
2018	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.20. Siviilipalvelus	4939000	0	4939000	4939000	3473005	8	3473005	8	1465994	2	
2018	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.21. Työ- ja elinkeinoministeriön hallinnonalan tuottavuusmääräraha	5056000	0	5056000	5056000	0	0	5056000	
2018	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.29. Työ- ja elinkeinoministeriön hallinnonalan arvonlisäveromenot	36072000	0	36072000	36072000	31936724	48	31936724	48	4135275	52	
2018	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.40. Valtionavustus yritysten kansainvälistymiseen ja yrittäjyyden edistämiseen	18001000	0	18001000	18001000	12446829	12446829	5554171	
2018	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.60. Siirrot hallinnonalan rahastoihin	20000	0	20000	20000	0	0	20000	
2018	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.66. Kansainvälisten järjestöjen jäsenmaksut ja rahoitusosuudet	8507000	0	8507000	8507000	5290280	49	5290280	49	3216719	51	
2018	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.88. Pääomasijoitus Teknologian tutkimuskeskus VTT Oy:lle	0	15000000	15000000	15000000	15000000	15000000	0	
2018	32. Työ- ja elinkeinoministeriön hallinnonala	32.01. Hallinto	32.01.89. Osakehankinnat	0	46000000	46000000	46000000	46000000	46000000	0	
2018	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.01. Geologian tutkimuskeskuksen toimintamenot	30714000	228000	30942000	30942000	26653448	37	26653448	37	4288551	63	
2018	32. Työ- ja elinkeinoministeriön hallinnonala	32.20. Elinkeino- ja innovaatiopolitiikka	32.20.06. Innovaatiorahoituskeskus Tekesin toimintamenot	84021000	679000	84700000	84700000	36039875	95	36039875	95	48660124	5	
